,國立臺灣大學學生會預算書,,,,,,,,,,,,,,,,,,,,,,,,,,
,門票收入,聖誕野餐,40000,0.17241379310344829,19160,0.47899999999999998,"總共23組報名=800*23=18400
其中11組另外購買薑餅屋，80*11=880
減去雄米屋貼紙折扣10*12=120
=18400+880-120=19160",,,,,,,,,,,,,,,,,,,,
,禮物材料費,聖誕野餐,9000,3.8793103448275863E-2,390,4.3333333333333335E-2,現場報名$60*6人+$30*1人（將禮物留下者半價）=$390,,,,,,,,,,,,,,,,,,,,
,小計,,182000,0.78448275862068961,142930,0.78532967032967038,,,,,,,,,,,,,,,,,,,,,
,104-1預算收入總計,,232000,1,220580,0.95077586206896547,,,,,,,,,,,,,,,,,,,,,
,收入總計,,232000,1,220580,0.95077586206896547,,,,,,,,,,,,,,,,,,,,,
,期間支出,,,,,,,,,,,,,,,,,,,,,,,,,,
,期出科目,摘要,預算金額(元),百分比(%),決算金額,執行率(%),備註說明,,,,,,,,,,,,,,,,,,,,
,業務支出,連絡費,4500,1.1026952321908593E-2,4500,1,日常聯絡幹部、廠商與校外單位等，及維持部內運作等支出,,,,,,,,,,,,,,,,,,,,
,,文具費,1000,2.4504338493130211E-3,0,0,本學期並未動用到文具費。,,,,,,,,,,,,,,,,,,,,
,,影印費,500,1.2252169246565105E-3,150,0.3,大富翁收據列印$50、工人大會資料列印$100,,,,,,,,,,,,,,,,,,,,
,小計,,6000,1.4702603095878125E-2,4650,0.77500000000000002,,,,,,,,,,,,,,,,,,,,,
,燈光音響服務小組,,,,,,,,,,,,,,,,,,,,,,,,,,
,期出科目,摘要,預算金額(元),百分比(%),決算金額,執行率(%),備註說明,,,,,,,,,,,,,,,,,,,,
,業務支出,茶點費,2000,4.9008676986260422E-3,2000,1,綜合蛋糕捲$14*90 + 冰紅茶8公升$400*1桶 + 運費一趟$200*2趟 - 折扣$60=$2000(廠商：趴趴走美食工坊),,,,,,,,,,,,,,,,,,,,
,,場地租借費,200,4.9008676986260415E-4,200,1,租借燈音講座場地：新生教室100元＋設備費100元,,,,,,,,,,,,,,,,,,,,
,小計,,2200,5.3909544684886462E-3,2200,1,,,,,,,,,,,,,,,,,,,,,
,資本支出,LED 追蹤燈,63000,0.15437733250672031,38430,0.61,追蹤燈(18000*2)+5%稅金運費=36000+1830+600=38430,,,,,,,,,,,,,,,,,,,,
,,無線對講機,1980,4.8518590216397811E-3,1980,1,單價990 * 數量2組(包括對講機、充電座、耳機),,,,,,,,,,,,,,,,,,,,
,,頭戴式麥克風,14400,3.5286247430107498E-2,14400,1,MU-53HNS 頭戴麥克風單價$1800*數量8,,,,,,,,,,,,,,,,,,,,
,,設備維修,10000,2.4504338493130207E-2,10000,1,"擴大機經高壓電損壞，維修與檢測費用5500+275(5%的稅金)=$5775
[X32數位控台總維修費用]頂盛音響企業社:
CH28 XLR插座 *1+CH9 Fader *1+Group 5 select 鈕 *1+螢幕旋鈕*1 5000+5%– 1025(預備金)= 4225
超出預算使用預備金1025",,,,,,,,,,,,,,,,,,,,
,小計,,89380,0.21901977745159781,64810,0.72510628776012531,,,,,,,,,,,,,,,,,,,,,
,燈光音響服務小組小計,,91580,0.22441073192008645,67010,0.73170998034505352,,,,,,,,,,,,,,,,,,,,,
,聖誕野餐,,,,,,,,,,,,,,,,,,,,,,,,,,
,期出科目,摘要,預算金額(元),百分比(%),決算金額,執行率(%),備註說明,,,,,,,,,,,,,,,,,,,,
,食物支出,,22500,5.5134761609542969E-2,15399,0.68440000000000001,"馬芬12入$215*13+小拐杖糖$97+巧克力$349+奶油糖$299+烤雞$179*31=$9,089
披薩$300*11-折扣$30*11=$2,970
水煎包$13*130=$1,690
紅豆餅$10*165=$1,650",,,,,,,,,,,,,,,,,,,,
,禮物材料支出,,21500,5.2684327760229951E-2,10841,0.50423255813953494,"金日本鈴$180*2+銀日本鈴$180*2+彩色日本鈴$180*2+紅線$15+營業稅$55=$1,150
保麗龍膠 $20*11=$220
禮物用布$882+營業稅$44=$926
金色日本鈴$150+自由鐘$108+金粉$50+鍛帶$40+金環$30+銀日本鈴$150+營業稅$26=$554
紙燈籠$17*70+LED燈$15*70+營業稅$120=$2,520
星星摺紙$11+合成糊$8+緞帶$19=$38
水彩筆$23*4+梅花盤$11+水彩盤$15*3+水彩筆$21*7+白顏料$23*2+青顏料$23*3+黑顏料$23*2+紅顏料$23*3+黃顏料$23*3=$594
包裝用牛皮紙$5*31=$155
5.5M文公$90
膠帶$29
剪刀$15*3+剪刀$18*3+雙面膠$19*12=$327
剪刀$16*4=$64
保麗龍膠$57
膠帶$29*6=$174
童軍繩$20*2+單包便利貼$12*2=$64
緞帶$339*2=$678
薑餅屋用營養口糧$195+彩虹糖$49*2+牛奶巧克力$99+QQ果$99+圓紙盤$48+保鮮膜$25=$564
營養口糧$13*5+糖粉$39*2+糖粉$49*2+蛋$45=$286
布$189
紙杯100入$54+調棒$47=$101
空瓶$10*70+棉花$38*9+原子印油$27*2+原子印油藍$27*3+原子印油紅$27*5+亮片$220=$1,532
 顏料(橘、朱、群、白)$23*4+水彩筆$15*10+保麗龍膠$27*3=$323 禮物燈籠用顏料青$23*2+黃$23*2+紅$23*2+白$23*2+梅花盤$11*2=$206",,,,,,,,,,,,,,,,,,,,
,野餐組合雜支,,3500,8.5765184725955738E-3,3279,0.93685714285714283,"野餐墊$39*7+購物袋$2=$275
鋁箔墊$39*8+包巾$39*10=$702
野餐墊$65*2+$59*4+$65*2=$496
保麗龍箱運費$800 保麗龍箱$10*30 
打火機$10*5+野餐墊$59*8+垃圾袋$59+杯子$25*5=$706",,,,,,,,,,,,,,,,,,,,
,聖誕卡,,2500,6.1260846232825518E-3,1916,0.76639999999999997,"聖誕小卡印製$400+$500
聖誕貼紙印製$500
聖誕卡影印$180+$230+$106",,,,,,,,,,,,,,,,,,,,
,場地費,場地費,0,0,,,學生社團租借活大地下室（藝文展示室）免費,,,,,,,,,,,,,,,,,,,,
,場佈支出,場佈用背板,2000,4.9008676986260422E-3,2000,1,"背板印刷$2,000",,,,,,,,,,,,,,,,,,,,
,,場佈用旗幟,500,1.2252169246565105E-3,0,0,因報名人數較少，為降低成本並未使用。,,,,,,,,,,,,,,,,,,,,
,,聖誕樹,4500,1.1026952321908593E-2,3304,0.73422222222222222,"裝飾用鐘鈴161
（聖誕樹$1,490+電鍍球$99*2+雪人吊飾$69）*0.88(88折)=$1,546
裝飾用魔帶$32*2=$64
聖誕樹裝飾品保麗龍球$28*5+保麗龍球$20+保麗龍球$16+長鋁箔$24*4+紙品$12*2+紙品$29*5=$441
禮物塊$49+拐杖$29+雪花$29*3+金蝴蝶$39=$204
聖誕飾品$414
聖誕飾品$37+$224+$14*5+運費$120+營業稅$23",,,,,,,,,,,,,,,,,,,,
,,對講機,2650,6.4936497006795055E-3,0,0,並未使用,,,,,,,,,,,,,,,,,,,,
,,室外燈,4000,9.8017353972520843E-3,3360,0.84,"燈光租金LED*8 $3,360",,,,,,,,,,,,,,,,,,,,
,,聖誕節飾品,3000,7.3513015479390624E-3,2380,0.79333333333333333,"[聖誕野餐場佈支出]絨布造型筆($19*3-折扣$8)$49
聖誕帽$12*9+聖誕襪$19+聖誕眼鏡框$49+聖誕老人揮手頭$39+造型頭飾$39+聖誕禮包15*3-折扣$82=217
聖誕裝飾$49*3=$147
聖誕老人裝$400+麋鹿裝$400=$800
裝飾用金銀帶$24*4+普通緞帶$20*2+灰銅卡$8*4=$168
聖誕節宣傳活動看板印刷$110*2+$16*4=$284
裝飾用 緞帶$229*2+鐵線$29*2+緞帶$199=$715",,,,,,,,,,,,,,,,,,,,
,,燈音器材,20000,4.9008676986260415E-2,18100,0.90500000000000003,"發電機租金5500
音響租金(混音器*1+外區監聽喇叭*4+舞台監聽喇叭*4+主系統擴大機*3+監聽擴大機*1+重低音擴大機*1+無線麥克風*4+收音系統*1+訊號連接線*1+電源連接線*1+喇叭連接線*1)  共$12,600",,,,,,,,,,,,,,,,,,,,
,宣傳費,宣傳小卡,0,0,,,由酷可實體贊助,,,,,,,,,,,,,,,,,,,,
,,宣傳糖果,2000,4.9008676986260422E-3,1276,0.63800000000000001,[聖誕野餐宣傳]糖果($500+$300+$200)+糖果包裝魔帶$32*3+OPP袋$36*5,,,,,,,,,,,,,,,,,,,,
,,抽獎禮物-拍立得底片,600,1.4702603095878126E-3,189,0.315,拍立得底片$180+營業稅$9,,,,,,,,,,,,,,,,,,,,
,,抽獎禮物-布朗尼,800,1.9603470794504166E-3,752,0.94,"蛋$50+麵粉$35*3+糖33*2+巧克力磚$150+可可粉$72
麵粉$35*3+糖33*2+巧克力磚$138=$309",,,,,,,,,,,,,,,,,,,,
,,抽獎禮物-聖誕卡,750,1.8378253869847656E-3,750,1,宣傳小卡印製$400、聖誕小卡$350,,,,,,,,,,,,,,,,,,,,
,小計,,90800,0.2224993935176223,63546,0.6998458149779736,,,,,,,,,,,,,,,,,,,,,
,台大大富翁,,,,,,,,,,,,,,,,,,,,,,,,,,
,校慶活動,場地費,17200,4.214746220818396E-2,250,1.4534883720930232E-2,學校無償提供場地，校慶當天博雅一個小時的人事管理費$250,,,,,,,,,,,,,,,,,,,,
,,茶水費,16000,3.9206941589008337E-2,6455,0.4034375,素食點心$80*3+飲料($49*110+$55*15),,,,,,,,,,,,,,,,,,,,
,,工人餐費,10400,2.5484512032855417E-2,10400,1," 80元x130位=10,400元",,,,,,,,,,,,,,,,,,,,
,,設計費,10000,2.4504338493130207E-2,10000,1,"大富翁職業性向測驗RPG網頁設計$5,000
臺大湊熱鬧主視覺設計$5000",,,,,,,,,,,,,,,,,,,,
,,道具費,50000,0.12252169246565105,35218,0.70435999999999999,"道具列印$220
環保塑膠袋$1+紙品5元商品*38+紙品6元商品*72+紙品29元商品*1+雄獅奇異筆黑$9*5+大漢硬質不織布$12*3+大漢硬質不織布$12*3+3M透明膠帶$21
布($50*4匹 +$10營業稅)+宣紙(林三益書法範本集)$53+保麗龍球(7cm $15*6+8cm $19*1)+鱈魚絲$47+保鮮膜$75
關卡題目影印費($69+5%營業稅)+特殊區道具列印$348+試跑用道具[柳橙汁$27+芭樂汁$27+樂事$29+香$24+綠豆$53+保鮮膜$98+紅蔥頭$20($42-變價$22)+紅蘿蔔$48-折扣$10]
闖關卡用[白玉卡 A4 $5*25張+灰紙板 A4 $5*12張]+美術紙A4 $5*67張+遊戲小卡[萊妮紙20張入包]$90 *5+道具卡用[PP板$25 + 紙$5*10張 + PP板$12*4+PP板$12*3]+彩色影印($5*147張)$735 + 黑白影印($0.7*276張)$193
鈔票列印($1,420+$5,000+$5,000)+關牌列印($2,670+$2,525+$2,330+$2,000)+SOP列印$640+小隊牌&地圖印製$1,520
活動道具[透明膠帶$32*2卷+口紅膠$12*10個+奇異筆$12*10支+維大力汽水$54+樂事$40+冰塊$90+蘆筍汁$468+可口可樂24入$249+小白菜($24*2-折扣$5)$43+青江菜($22-折扣$3)$19+紅蘿蔔($69-折扣$30)$39+高麗菜($45-折扣$6)$39+購物袋$2+柳橙汁$432-可口可樂折扣$60+水球100入$32+水球300入$96+標籤$20*2+人體彩繪筆$39*2]
遊戲道具[保麗龍球12入 $20*2+ 3號水球 $12+ 4號水球 $12+ 5號水球 $12+水球100入 $32+ 墨汁$12 + 綜合美術紙 $19 + 毛筆$40 =$179
 墨汁$12+書畫中楷$24*2 = $60
 車票列印$480]
布地圖$213.85*24(含營業稅5%)=$5,132",,,,,,,,,,,,,,,,,,,,
,,獎品費,50000,0.12252169246565105,38815,0.77629999999999999,"參賽紀念A7便條紙$9.85*1,000份+A4L型夾$11*1,000份+加5%營業稅
紀念品包裝用自黏袋$36*10
紀念品廣告筆$2.5*1,000枝+製版費$500+稅$150=$3,150
工人小卡*130張(1017)
手提袋$10.395*1000(含營業稅5%)=$10,395
College bike$2,000",,,,,,,,,,,,,,,,,,,,
,,宣傳費,12000,2.9405206191756249E-2,9804,0.81699999999999995,"新禾太卷16元*9捲+白卡板120元*5片+泡泡水(1487+1485)元+添加在泡泡水中之膠水(20元*2瓶-折扣4元+稅額2元)
印章250元+棉花糖機(4,762 +營業稅238)元
海報輸出$200*4張",,,,,,,,,,,,,,,,,,,,
,,門票製作,1600,3.9206941589008332E-3,1600,1,"實際門票列印780張$1,600",,,,,,,,,,,,,,,,,,,,
,,場佈費,20000,4.9008676986260415E-2,3237,0.16184999999999999,"保麗龍切裁器$56+碳鋅電池$40
大型場佈用[白膠$85*2 +廣告顏料$140+噴漆$108+布$56*4+全開紙$48*4+雙面膠$36*4+膠帶$36*3+剪刀$20*2 +膠水$16*3+紙$16*3+PP板$64]+全開紙$26*3+雙面泡棉膠$43*2
鐵絲$29*3+鐵絲$65
+[白膠$80*2+紙$15*10-10%折扣$31]+壓克力水彩顏料$39+壓克力水彩顏料$23*4+珠光壓克力顏料$38+圓頭水彩筆$24+平頭水彩筆$44+保麗龍板$65+奇異筆$9*4+水彩筆$27+顏料$23+紙黏土$$30*4+珍珠板$84+美術紙$5*4+3吋高級油粉刷$33+1.5吋高級油粉刷$17+賽璐璐片$15+布紋膠帶 $29*2+電氣膠帶$11*2
毛布$32+紅色絲帶$28+金蔥絲帶$59
佈關用椅子$119*2把
場佈用[書面紙(4開) $5 * 8=40
 膠帶 $47+鐵線 $10 * 2=$67
 壓克力顏料$39]",,,,,,,,,,,,,,,,,,,,
,,器材費,3150,7.7188666253360161E-3,2000,0.63492063492063489,對講機10支(包括耳機10副及充電器10個)租金$2000,,,,,,,,,,,,,,,,,,,,
,小計,,190350,0.46644008321673353,117779,0.61874967165747308,,,,,,,,,,,,,,,,,,,,,
,預備金,,18000,4.4107809287634372E-2,2025,0.1125,"臺大大富翁主視覺設計超支，動用預備金$1,000
X32數位控台總維修費用，動用預備金$1,025

",,,,,,,,,,,,,,,,,,,,
,104-1預算支出總計,,396730,0.97216062103795475,255010,0.64277972424570862,,,,,,,,,,,,,,,,,,,,,
,支出總計,,408091,1,266371,0.65272451487535865,,,,,,,,,,,,,,,,,,,,,
,五、學術部,,,,,,,,,,,,,,,,,,,,,,,,,,
,104-1預算,,,,,,,,,,,,,,,,,,,,,,,,,,
,期間收入,,,,,,,,,,,,,,,,,,,,,,,,,,
,期入科目,收入來源,預算金額(元),百分比(%),決算金額,執行率(%),備註說明,,,,,,,,,,,,,,,,,,,,
,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,
,104-1收入總計,,0,,0,0,,,,,,,,,,,,,,,,,,,,,
,期間支出,,,,,,,,,,,,,,,,,,,,,,,,,,
,期出科目,摘要,預算金額(元),百分比(%),決算金額,執行率(%),備註說明,,,,,,,,,,,,,,,,,,,,
,業務費用,連絡費,4000,2.3010061149237503E-2,4000,1,,,,,,,,,,,,,,,,,,,,,
,小計,,4000,2.3010061149237503E-2,4000,1,,,,,,,,,,,,,,,,,,,,,
,校史工作坊,,,,,,,,,,,,,,,,,,,,,,,,,,
,計畫費用,影印費,1000,5.7525152873093757E-3,0,0,本學期進度屬資料研究階段，並未使用影印費。,,,,,,,,,,,,,,,,,,,,
,小計,,1000,5.7525152873093757E-3,0,0,,,,,,,,,,,,,,,,,,,,,
,校空工作坊,,,,,,,,,,,,,,,,,,,,,,,,,,
,計畫費用,影印費,1000,5.7525152873093757E-3,0,0,本學期進度屬資料研究階段，並未使用影印費。,,,,,,,,,,,,,,,,,,,,
,,宣傳費,3000,1.7257545861928129E-2,0,0,本學期進度屬資料研究階段，並未有實體活動，並未使用宣傳費。 ,,,,,,,,,,,,,,,,,,,,
,小計,,4000,2.3010061149237503E-2,0,0,,,,,,,,,,,,,,,,,,,,,
,性別工作坊,,,,,,,,,,,,,,,,,,,,,,,,,,
,翻轉性別月,講師費,6400,3.681609783878001E-2,6400,1,"1600*4
翻轉性別月系列講座-美甲工作坊，講師 陳誱蔆
翻轉性別月系列講座-髮妝工作坊，講師 簡志澄 
翻轉性別月系列講座-彩妝工作坊，講師 張雋德 
翻轉性別月系列講座-穿搭工作坊，講師 李心閎 ",,,,,,,,,,,,,,,,,,,,
,,場地費,100,5.7525152873093765E-4,100,1,講座活動場地租金200元、設備租借租金200元，因估預算不清楚場地、設備租借細項，因此場地費超預算300元，由預備金支付。,,,,,,,,,,,,,,,,,,,,
,,雜支,1000,5.7525152873093757E-3,110,0.11,影印回饋單費用110,,,,,,,,,,,,,,,,,,,,
,,材料費,5000,2.876257643654688E-2,4430,0.88600000000000001,翻轉性別月系列講座，彩妝、美甲化妝品材料費4430,,,,,,,,,,,,,,,,,,,,
,,宣傳費,1000,5.7525152873093757E-3,1000,1,翻轉性別月，酷卡1000張610元，因第一批QR CODE有問題，因此補印1000張610元。宣傳費超出預算，使用預備金220。,,,,,,,,,,,,,,,,,,,,
,小計,,13500,7.7658956378676577E-2,12040,0.8918518518518519,,,,,,,,,,,,,,,,,,,,,
,性別友善健檢,影印費,13200,7.5933201792483765E-2,700,5.3030303030303032E-2,性別友善健檢，初試紙本影印200份，每份3.5元 ,,,,,,,,,,,,,,,,,,,,
,小計,,13200,7.5933201792483765E-2,700,5.3030303030303032E-2,,,,,,,,,,,,,,,,,,,,,
,愛滋月,場地費,1140,6.5578674275326883E-3,1140,1,"愛滋月系列講座共六場，未搶到二活免費場地，借用新生教室加上設備費為2160，超支1220元由預備金支付
新生小教室*3 200*3=600
【性福恆久遠，一「套」少風險】 新生401 
【性愛相談室：「精」為天人！】新生403
【當臂彎不再是避風港-談親密關係】新生402 
新生中教室*3  380*3=1140
【穠纖不合度──關於身體的那些事】新生302
【美國天使：上集】新生302
【美國天使：下集】新生302
新生大教室+設備費 620
【我的彩虹時代】新生102",,,,,,,,,,,,,,,,,,,,
,,講師費,25600,0.14726439135512004,24000,0.9375,"講師共15位，每位1600元
臺大愛滋月系列講座，Hope Is Vital: The Last 000 Day，講者王國泰。 
臺大愛滋月系列講座，穠纖不合度──關於身體的那些事，講者林昱君。 
臺大愛滋月系列講座，穠纖不合度──關於身體的那些事，講者謝莉君。 
臺大愛滋月系列講座，當臂彎不再是避風港──談親密關係，講者吳宗泰。 
臺大愛滋月系列講座，當臂彎不再是避風港──談親密關係，講者蔡依庭。 
臺大愛滋月系列講座，性愛相談室:「潮」到出水，講者黃桂卿。 
臺大愛滋月系列講座，性愛相談室:「潮」到出水，講者呂璯敏。
臺大愛滋月系列講座，性愛相談室:「潮」到出水，講者林昱君。
臺大愛滋月系列講座，性愛相談室:「潮」到出水，講者黃桂卿。
臺大愛滋月系列講座，我的彩虹時代，講者王國泰。
臺大愛滋月系列講座，我的彩虹時代，講者張琦。
臺大愛滋月系列講座，親密關係，講者林昱君。
臺大愛滋月系列講座，性愛講座精為天人，講師高智龍。 
臺大愛滋月系列講座，性愛講座精為天人，講師鄭孝忱。
臺大愛滋月系列講座，性愛講座精為天人，講師高智龍。 ",,,,,,,,,,,,,,,,,,,,
,,宣傳費,4355,2.5052204076232331E-2,2227,0.51136624569460387,"酷卡1302元。
海報＋酷卡4925，4000元由保健中心合作支付，925元由學生會支付。",,,,,,,,,,,,,,,,,,,,
,,設計費,1200,6.903018344771251E-3,1200,1,臺大愛滋月活動海報、酷卡相關設計，設計人陳品睿。,,,,,,,,,,,,,,,,,,,,
,,禮品費,1000,5.7525152873093757E-3,475,0.47499999999999998,愛滋週的活動Q&A的任務達成禮物：菓風小舖巧克力475。 ,,,,,,,,,,,,,,,,,,,,
,,衛教宣導耗材,2000,1.1505030574618751E-2,0,0,由健康中心、昆明院區、同志熱線贊助,,,,,,,,,,,,,,,,,,,,
,,影印費,1000,5.7525152873093757E-3,672,0.67200000000000004,愛滋月系列講座的所有回饋單、問卷。 ,,,,,,,,,,,,,,,,,,,,
,,愛滋週場地佈置費,2000,1.1505030574618751E-2,100,0.05,瓦楞紙板跟便利貼100元,,,,,,,,,,,,,,,,,,,,
,小計,,38295,0.22029257292751256,29814,0.77853505679592638,,,,,,,,,,,,,,,,,,,,,
,性別工作坊系列活動小計,,64995,0.37388473109867287,42554,0.65472728671436264,,,,,,,,,,,,,,,,,,,,,
,深夜食堂,,,,,,,,,,,,,,,,,,,,,,,,,,
,計畫費用,講師費,19200,0.11044829351634002,9600,0.5,講師費1600*6位,,,,,,,,,,,,,,,,,,,,
,,車馬費,3000,1.7257545861928129E-2,0,0,並無與談人核銷車馬費,,,,,,,,,,,,,,,,,,,,
,,場地費,5700,3.2789337137663445E-2,4000,0.70175438596491224,借用博雅一樓圓桌區，每場1900元*2=3800＋新生教室200元,,,,,,,,,,,,,,,,,,,,
,,影印費,750,4.3143864654820322E-3,676,0.90133333333333332,活動簡報講義（600張）、補充法條（160張） 、簽到單與回饋單（88張），共676元,,,,,,,,,,,,,,,,,,,,
,,宣傳費,2200,1.2655533632080627E-2,140,6.363636363636363E-2,彩色海報140元,,,,,,,,,,,,,,,,,,,,
,,場佈費,1500,8.6287729309640643E-3,0,0,"延續前一屆場地佈置，並未使用場地佈置費。

",,,,,,,,,,,,,,,,,,,,
,小計,,32350,0.18609386954445831,14416,0.44562596599690879,,,,,,,,,,,,,,,,,,,,,
,教育政策工作坊,講師費,12800,7.3632195677560019E-2,1200,9.375E-2,僅一名講師領取講師費1200元,,,,,,,,,,,,,,,,,,,,
,,車馬費,3000,1.7257545861928129E-2,0,0,並無與談人核銷車馬費,,,,,,,,,,,,,,,,,,,,
,,場地費,14500,8.3411471665985948E-2,14330,0.98827586206896556,高教博雅場地費+人事費共14330,,,,,,,,,,,,,,,,,,,,
,,宣傳費,2200,1.2655533632080627E-2,0,0,採線上宣傳形式，並無實體宣傳品。,,,,,,,,,,,,,,,,,,,,
,,影印費,500,2.8762576436546878E-3,30,0.06,研究資料影印費用30元,,,,,,,,,,,,,,,,,,,,
,,場地佈置費,1500,8.6287729309640643E-3,0,0,使用既有材料佈置。,,,,,,,,,,,,,,,,,,,,
,,雜支,1600,9.2040244596950024E-3,0,0,並未動用雜支。,,,,,,,,,,,,,,,,,,,,
,小計,,36100,0.20766580187186848,15560,0.43102493074792242,,,,,,,,,,,,,,,,,,,,,
,客廳計畫,講師費,4800,2.7612073379085004E-2,0,0,講者皆未領取講師費。,,,,,,,,,,,,,,,,,,,,
,,車馬費,1500,8.6287729309640643E-3,0,0,並無與談人核銷車馬費。,,,,,,,,,,,,,,,,,,,,
,,場地費,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,場佈費用,1600,9.2040244596950024E-3,0,0,使用既有材料佈置。,,,,,,,,,,,,,,,,,,,,
,,宣傳費,2200,1.2655533632080627E-2,0,0,採線上宣傳形式，並無實體宣傳品。,,,,,,,,,,,,,,,,,,,,
,小計,,10100,5.81004044018247E-2,0,0,,,,,,,,,,,,,,,,,,,,,
,刮亮台大,刮刮樂刮膜製作費 ,6000,3.4515091723856257E-2,0,0, $3900 括膜費用 【八常刪除決算3900元】,,,,,,,,,,,,,,,,,,,,
,,展版設計費,5000,2.876257643654688E-2,2500,0.5,用於展版底圖設計費5000元 【八常刪除決算：由5000刪除至2500元】,,,,,,,,,,,,,,,,,,,,
,,展版費用,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,雜支,2000,1.1505030574618751E-2,0,0,雜支 $920 【八常刪除決算920元】,,,,,,,,,,,,,,,,,,,,
,小計,,13000,7.4782698735021885E-2,2500,0.19230769230769232,,,,,,,,,,,,,,,,,,,,,
,預備金,,8292,4.7699856762369347E-2,1740,0.20984081041968161,"翻轉性別月，場地費超支300元。
翻轉性別月，宣傳費超支220元。
愛滋月系列講座，場地費超支1220元。",,,,,,,,,,,,,,,,,,,,
,104-1預算支出總計,,173837,1,80770,0.46463065975597828,,,,,,,,,,,,,,,,,,,,,
,支出總計,,173837,1,80770,0.46463065975597828,,,,,,,,,,,,,,,,,,,,,
,六、福利部,,,,,,,,,,,,,,,,,,,,,,,,,,
,期間收入,,,,,,,,,,,,,,,,,,,,,,,,,,
,期入科目,收入來源,預算金額(元),百分比(%),決算金額,執行率(%),備註說明,,,,,,,,,,,,,,,,,,,,
,,,-,,0,0,,,,,,,,,,,,,,,,,,,,,
,104-1收入總計,,,,0,0,,,,,,,,,,,,,,,,,,,,,
,期間支出,,,,,,,,,,,,,,,,,,,,,,,,,,
,期出科目,摘要,預算金額(元),百分比(%),決算金額,執行率(%),備註說明,,,,,,,,,,,,,,,,,,,,
,業務支出,連絡費,4450,0.7807017543859649,4450,1,日常聯絡幹部、廠商、校方、校外單位及維持部門常態性運作,,,,,,,,,,,,,,,,,,,,
,,影印費,1000,0.17543859649122806,400,0.4,影印費用400元。,,,,,,,,,,,,,,,,,,,,
,小計,,5450,0.95614035087719296,4850,0.88990825688073394,,,,,,,,,,,,,,,,,,,,,
,預備金,,250,4.3859649122807015E-2,0,0,,,,,,,,,,,,,,,,,,,,,
,104-1預算支出總計,,5700,1,4850,0.85087719298245612,,,,,,,,,,,,,,,,,,,,,
,104-1支出總計,,5700,1,4850,0.85087719298245612,,,,,,,,,,,,,,,,,,,,,
,七、文化部,,,,,,,,,,,,,,,,,,,,,,,,,,
,104-1預算,,,,,,,,,,,,,,,,,,,,,,,,,,
,期間收入,,,,,,,,,,,,,,,,,,,,,,,,,,
,期入科目,收入來源,預算金額(元),百分比(%),決算金額,執行率(%),備註說明,,,,,,,,,,,,,,,,,,,,
,校慶我就尬藝你市集,攤位費用,12000,1,12000,,向廠商收取攤位費用1000元共12攤,,,,,,,,,,,,,,,,,,,,
,台大電影節 NTU MovieFest,門票收入,29700,0.17491166077738515,29700,1,每張票價100元，共兩場，其中十日性愛死場次賣出111張，醉．生夢死場次賣出186張，共計11100+18600=29700,,,,,,,,,,,,,,,,,,,,
,學校補助收入,課外活動組補助電影節費用,80000,0.47114252061248529,80000,1,,,,,,,,,,,,,,,,,,,,,
,學校補助收入,學生活動中心補助電影節費用,48100,0.28327444051825679,48100,1,,,,,,,,,,,,,,,,,,,,,
,小計,,169800,1,169800,1,,,,,,,,,,,,,,,,,,,,,
,104-1收入總計,,169800,1,169800,1,,,,,,,,,,,,,,,,,,,,,
,期間支出,,,,,,,,,,,,,,,,,,,,,,,,,,
,期出科目,摘要,預算金額(元),百分比(%),決算金額,執行率(%),備註說明,,,,,,,,,,,,,,,,,,,,
,業務支出,聯絡費,4000,8.2238701944328512E-3,4000,1,因電影節與音樂節的籌畫與聯繫，以及版權與合作細節的洽談，有極大量的溝通都需要藉由電話通訊的方式進行。,,,,,,,,,,,,,,,,,,,,
,,公關費,1200,2.4671610583298555E-3,0,0,本學期未使用公關費用。,,,,,,,,,,,,,,,,,,,,
,小計,,5200,1.0691031252762707E-2,4000,0.76923076923076927,,,,,,,,,,,,,,,,,,,,,
,活大藝廊Gallery,器材費,0,0,,,活大贊助。,,,,,,,,,,,,,,,,,,,,
,,宣傳費,1500,3.083951322912319E-3,0,0,活大贊助。,,,,,,,,,,,,,,,,,,,,
,,場地佈置費,3000,6.167902645824638E-3,0,0,活大贊助。,,,,,,,,,,,,,,,,,,,,
,小計,,4500,9.2518539687369578E-3,0,0,,,,,,,,,,,,,,,,,,,,,
,我就尬藝你市集,場地攤位費,80000,0.16447740388865703,62895,0.78618750000000004,"[(1攤位含1頂帳篷、1張會議桌、2張塑膠椅；共40攤)，總計22000元。
攤位亦含攤位燈，1個150元，150*40=6000元。
攤位及音響電力使用=13950+17950=31900元。]
上述總計含稅金5%＝（22000+6000+31900）*1.05=62895元",,,,,,,,,,,,,,,,,,,,
,,獎品費,15000,3.0839513229123192E-2,0,0,由公關部拉獎品贊助。,,,,,,,,,,,,,,,,,,,,
,,宣傳費,10000,2.0559675486082129E-2,3000,0.3,由廠商贊助海報。為加強宣傳效果，校慶《我就尬藝你》創意市集攝影$3000 ,,,,,,,,,,,,,,,,,,,,
,,工人餐費,3200,6.5790961555462811E-3,2080,0.65,26位*80元=2080,,,,,,,,,,,,,,,,,,,,
